"x","y","z"
0.0489380153330713,0.0385216616594597,0.0376587068590638
0.0120589488590931,0.0708725561816115,0.0746906808220988
-0.0222684144710734,0.0319367726875431,0.0232740250037073
0.127866264352857,0.0657409100842378,0.0615197425302112
-0.0361774940507379,0.0405060586148295,0.0704044470273241
0.0101984240944585,0.0100308655916424,0.0527794313651162
0.152109599538367,0.023508266843045,0.00502134590019954
0.114182741658101,0.0322380338291769,0.0741520514098875
0.0962437945517959,0.0113743266175362,0.0719596407649345
0.0107670467184614,-0.0135668196940649,0.011460038886694
0.20278941360714,0.0216707429739814,-0.00884659495609941
0.0176043144890844,0.0259220440490979,0.0206912018983464
0.0194438738190481,0.018029938118387,0.0816961653015913
0.103446082625717,0.0331127938428595,0.0633308789827203
0.0764588646838097,0.0480491384122356,-0.000288085865084643
0.0488711566473243,0.00186469494270938,0.0420631021158832
0.0129867927575937,0.0122379592730733,0.0588886996659745
0.00531423549837302,0.052555713029573,0.0662572589840884
0.0402650615464553,0.0123195262414035,0.0468373943524951
-0.00504070401104188,0.0526459558968836,0.00111062989212028
0.070792784653278,0.0270476911677978,-0.012125413108074
0.097008478384611,0.0312551233113275,0.0110371739567544
-0.0073645983522849,0.0374556106272917,0.0750579882288571
0.112482646496422,0.0178388907230136,0.0720593995010653
0.114800659216622,0.0353313199465565,0.0713706374215632
0.0769345498404864,0.024072966722,0.0298183344869644
-0.0109664161183069,0.031095558438561,-5.73653388139597e-05
0.0974198961507201,0.0297269663238641,0.048608825762037
0.0797641076905626,0.011200400990144,0.05281598543707
0.0296751002618265,0.0206231274562533,0.0537860999771068
0.0645687882396437,0.0419341476484473,0.0592306671557138
0.0574526688073844,0.0237120450456926,0.00777520103425373
0.154967333426659,-0.0021123664849159,0.0770695191424483
0.0527850601867516,0.0374335018340893,-0.00289003637925906
0.0733886030702109,0.0155192874161721,0.0142653206062552
0.0374715136572971,0.0435615413500157,0.0565609780938763
0.0456180742398457,0.0072235466323319,0.0212799701061343
0.0851575618628832,0.060171322006406,0.0327198346557938
0.0579012990185373,0.0556814776506917,0.0599789572392408
0.0459133216249051,0.0114915150400297,0.0281104558595022
0.0204098567871637,0.0230136593775234,0.0472660102432541
0.0559675430597785,0.0436855600574802,0.0356318056516686
0.101650867209009,0.0074180401530678,0.0681279862807077
0.00800908284460707,0.0721466040983908,-0.0136103537459437
0.158215703449716,0.0440202498787595,0.0373743398210289
0.0688160055923496,0.0249743095402667,0.0414753631164288
0.0799960241913717,0.0142356890966037,-0.0177130172014413
0.137359638882,0.0290425355713919,0.127409883768582
0.0718036743899849,0.00855941213860731,0.0444567100926344
0.111229056528337,0.0135100897980411,0.0618330588499258
-0.015133592580301,0.0634340137951527,0.0665606576098287
0.0940475077633841,0.0155467506316848,0.00575172857559539
0.194177504466313,0.0239721742437283,0.0353128184855169
0.0900682493752803,0.0594604278885977,0.032480980429664
0.0807588585373522,-8.82426816779802e-05,0.0501011611908507
-0.02078561764514,0.00215501629443917,0.0955971085446053
0.0244130287883562,0.04053065409256,0.0491648162739728
0.0675477654573189,0.0488760729335856,0.0288902399052751
0.0497306261659093,0.0380799692533543,0.0601059528898884
0.126519089892343,0.00271805976159557,0.0400987759860555
0.110773236753629,0.026719112432406,0.0406531775776886
0.0738208759524071,0.0230643498304317,0.00864934332078873
0.142687367562487,0.0270467695002525,0.0309488222305584
0.0887060541718131,0.00794200350759527,-0.0136230910668299
0.0614547972123713,0.0324325968609954,0.0699401679277225
0.0448893594074746,0.0203628473715472,0.0612308290653621
0.0971761053970317,0.0382574401690692,0.0894752271295842
0.0447406998574188,0.0165477109725434,0.0269714241975423
0.109339789470101,3.27618564167978e-05,0.0420945984503423
0.0850474700804221,0.00369712324988794,0.0618983620877502
0.135511195337369,0.0516961752452366,0.0468051976893395
0.109921688513606,0.0144090531766174,0.0589078700395683
0.112543021880722,0.0372132047833234,0.0261330661328521
0.0478216015952655,0.0366882717287072,0.0701620391102132
0.047661260619521,0.0327034519230174,0.00752032012838749
0.0706652520888075,-0.00762672210500919,0.0665759188678884
-0.0018072853113537,0.0489525684648899,0.0348787925081818
0.03853701763686,0.020343757000858,-0.00263124077004908
0.082176088281267,0.0462707382540623,0.0684911615062041
0.122918111667299,0.0320415342322931,0.0504220457735061
0.111567440895751,0.0431945212094275,-0.000110030133879349
0.0752605907976166,0.035222592961232,0.0443611714812494
-0.0170856547228677,0.0367733573580324,0.0630551388572929
0.102262349688261,0.03364869679058,0.0154430149853232
0.074855211233804,0.047061752039451,-0.0339214988364993
0.0661633152730911,0.060079483285003,0.0552234449553598
0.119597533885087,0.0318369146177718,0.0670581303540763
0.0270374619375449,0.0399737276462908,0.0426872358425157
0.0559210155837798,0.0181057820797827,0.0360004081306808
0.173312363534536,0.0445278505405854,0.0330986094611182
0.0394223511091652,0.020890009795783,0.068749993388728
0.0857806412332409,0.014264164487509,0.0460730316610291
0.103014668907241,0.0432261803912016,0.0707496806639424
-0.0161101203572557,0.0525091202630942,-0.00607036246269895
-0.0367313024174311,0.0416778213681141,0.0601769649180925
0.07344727990685,0.0198680244426905,0.109615696283869
0.113391087129055,0.0421995484585104,0.0201983324152802
-0.0445022089729377,0.0451100927229899,0.0367968049217003
0.062490485589584,0.0471247456054821,0.0351771625368875
0.056560910360448,0.0248611502001308,0.0443809411675777
0.159566602057366,0.0205399247579714,0.0727521782455814
0.103613402084905,0.0550307758829593,0.106948012147184
0.0595349431851633,0.0804691767553021,0.0360840407847716
0.0706091253062186,0.0504202907583371,0.0872221361196092
0.14670584321922,0.0201851302497718,0.0523696766469257
0.073864590820357,0.0348657800309707,0.0461211792145467
0.0739218766374463,0.056572333480432,0.0406092885465302
0.0310369464785152,0.0598311613569132,0.0158134559215648
0.0783279834365935,0.0441102914061704,0.0350070632663053
0.0832662284887375,0.0170217532201065,0.0621798066198188
0.114539035481013,0.0433553526459894,0.0225111668598727
0.0466055815266744,0.0648432042204005,0.0449562424394569
0.107918727840343,0.0343215491629517,0.0846474348263039
0.037913182111503,0.0420622158614148,0.0767334336537591
0.101383591162371,0.0201725902739951,-0.00662881848560727
0.0824165063411491,0.0225622505211568,0.0702786522975362
0.0349962091637896,-0.00614392271248565,0.0432305982024494
0.0416299207440408,-0.00817654112287947,0.0677720794468504
0.0569303037055272,0.0280589450667261,0.0814178563215588
0.0168057482106708,0.0115994628829249,0.0360475493518043
0.0646815673005625,0.0527714418478768,0.0582660317292343
0.108555186983779,0.0188063053705582,0.0304345606027673
0.207370177112436,0.0271691014827985,-0.00832556636627211
0.0658032621462094,-0.0130710719940393,0.0048591120645839
0.0971783817125142,0.0107606452259799,0.0718866168592352
0.10764306053177,0.0771537197516809,0.0287297608631021
0.0295662936171066,0.0206562067765144,0.0571862365064509
0.120055992369536,0.0230429639485718,0.102272217052774
0.0928026252316309,-0.0144565929217735,0.0165967272769166
-0.00171251537155374,0.0158753151589415,0.0172982513083363
0.0567347591860962,0.0403408354039136,0.060856151666925
0.102088458182087,0.0304898662059165,0.0379859186091848
0.0492489485644212,0.0496310732987565,0.0833946836940395
0.0470212161888031,0.0309944166083171,0.0062503589606508
0.0303752992140357,0.0499075108900889,0.0796654189330802
0.0120730433262308,0.041932192189507,0.0363597638344748
0.105544499922422,0.0257929296549818,0.0420409542730168
0.133380087611912,0.0516816608269047,-0.0375960952483952
0.0628424472124681,0.0280203795612005,0.105213690125648
0.0442485546828402,0.0370819428556574,0.0218562676330077
0.14414455921541,0.0446070706243613,0.0140115110556769
0.0618705545036865,0.0514331496524647,0.0663598968050071
0.0720854587201158,0.0507989799447163,-0.0163546884385235
0.0941519948069432,0.00510588023131213,0.00839988873329867
0.0109936413036066,0.0365053947703861,0.0486241320510893
0.0368213130428604,0.0112508533938244,0.0288130590863814
0.0382675052893468,0.0492122326360953,0.0468559354986986
0.0349018484277053,0.00410066005523419,0.0649863165482523
0.0988425189435658,0.0408320816168674,0.0592916954935808
-0.0356540185362885,0.0594657780598033,0.0296327334441504
0.0830454841337375,0.0353319117296839,0.0100056461694505
0.127356359514483,0.0429826258993437,-0.00910004820109606
0.0707396824278101,0.0393960998230235,0.0138856219700643
0.0544130378049022,0.00929662730586317,0.0248796546892495
0.0221901945947921,0.0219008582191479,0.0105511599889459
0.0936706879270355,0.0254625782524632,0.0294268283528257
-0.0056932039838616,0.00254894620955777,-0.0197780844143549
0.0782140498835294,0.0363714286165336,-0.00035962716235579
0.0264567390717324,0.019837868288326,0.0601848378690636
0.149666449715829,0.0546246586650857,-0.0131572616757039
0.102329876139589,-0.00188242801200834,0.00368380044146667
0.0878684842591322,0.0415114256926915,0.0132298923791803
0.0751196531599823,0.0479086917346335,0.00194923921403761
0.0362366587402475,0.0336619269519164,0.0353924530786081
0.118604251186971,0.0447074488750562,0.0371094266991663
0.107793496462471,0.0295506151777306,0.0302673700516327
0.0485857188466428,0.0367142080631453,0.0445858727634849
0.0343037618142438,0.0327662639334764,0.0735386995279384
0.0604807967216392,0.0214236350035506,0.0300798256059044
0.0899932405858121,0.0170813506642123,0.0293852554553104
0.0211077542747923,-0.00207701358201316,0.0466469469014918
0.0791868454774549,0.0515120911196859,0.0690601944196389
-0.037515526487187,0.00551589630621503,0.078798139216096
0.0388516737127048,0.0459579798579902,0.0501231722980276
0.0317280342114938,0.00741297345250409,0.0759532668346473
0.0932154709391972,0.0306386039629552,0.0304414017839238
0.0961141084262416,0.0250906696395593,0.0208493950469743
0.0704896879966169,0.0364823437180297,0.0594229590176361
0.0479736901898546,0.0128419020768361,-0.0189764045240408
0.12997447672507,0.0536630298666506,0.0174040023689431
0.0641265755341788,-0.0124903338142865,0.0561209933203182
0.0719104893690289,0.00148768552118145,0.0205435132972796
0.129740281618564,0.00408047952743209,0.0378082299703453
0.0871979176051453,0.0268454408037235,0.0454084773988849
0.0535463512767506,0.0387014668297541,0.0313387452773292
0.15354289584295,0.0376993474312773,0.0440901441983198
0.0240970898590592,0.0657278834158821,0.025206006122805
0.0656096335681343,0.01015864634795,0.0123954739897665
0.136014685991737,0.0627300366784374,0.0376305958180669
0.156539306524911,0.0476889078784121,0.124257895606463
0.178129803893838,0.0415495448576876,0.0246237375554529
0.0542133760333712,0.0262811667193768,0.0621742397003209
0.0412451947881657,0.0117259081504383,0.0746104046129681
-0.000317821779894298,0.0166739109500402,0.0349540424932757
0.183392992677935,0.0298382993404649,0.0306479383664442
0.0314573035514661,0.0220620478616471,0.045168419317011
0.0890157848497196,0.0518732570312135,0.0824624514947467
0.100256838637748,0.0436373053028407,0.0390790664921828
0.120983706840879,0.0446074150481375,0.0247212042151773
0.0937471522074109,0.0216047132131815,0.0731296013879674
-0.0392973220056293,0.0335185574842482,0.073122276928406
0.116659608348758,0.0612847875873714,0.0040781512848192
0.0937717710616363,0.0195288324640544,0.039690115205365
0.0895140800014202,-0.0113021364140787,0.0494335559097767
0.0336335924578406,0.0170501888376685,0.0732144539516211
0.11932779740383,0.0529065112445695,0.061341081261716
0.141199179933504,0.0388792074875547,0.0334723195649645
0.0942365255600169,0.0440711834181738,0.0534101987652829
0.0874618222967213,0.057864889783143,0.05544666252344
0.11300621248081,0.0280942614896664,-0.00678081634264398
0.0902305572304026,0.028520007165603,0.0513948963662669
0.0883522460699764,0.0376038354001196,0.0201057811038584
-0.00595995247539882,0.0467626662833844,0.0033515829824636
0.147490166598934,0.0616741215524243,0.0441356168793819
0.0949940532833833,0.013939705946339,0.0605579111754542
0.0930436425766186,0.0726193655135959,0.0594120146153094
0.173835496663872,0.0530749921604015,-0.00264392694969572
0.0546174717208496,0.0422231985731615,0.0556561651928802
0.117618544258914,0.068799466922974,0.0707955393677532
0.0966394146530028,-0.0273870275684405,0.0208999492706588
0.0652226145812343,0.0293574111155631,0.0754976338842999
0.0628968310783942,-0.000470993875760956,0.0742427376508301
0.0108487144510826,0.00173643560015246,0.0287101171082174
0.0972659204767205,0.0278953860425459,-0.00265402552300172
-0.0590927721290378,0.0283583679633555,0.0357200027095849
0.108945001526801,-0.00404172742168538,0.0207602121998626
0.0846470151351927,0.00693410771581516,0.0176329713869505
0.0656646047325799,0.0369156683102823,0.0289179967350026
-0.00331797477301174,-0.00093042331158099,0.0321382131128845
0.0158410275632101,0.0312291653231669,0.0130253303397351
0.122886868356326,0.0353121372940887,0.110533181270964
0.0519839599721789,0.00834998523456183,0.0252854595136089
0.0875296882507696,0.0379597906236301,0.0884591323665125
0.0714128828096679,0.0219680059087093,0.0264298606194492
0.0936524130511747,0.0232187300194779,0.0259611741898009
0.0240422636164012,0.0358793183693364,0.0320343150501921
0.0512088281830228,-0.0166690887402394,0.013162296574754
-0.0206416882156112,0.0282467569798918,0.0586916393305191
0.0844300105552482,0.0314872195635525,0.00848606135751787
0.0605188709361448,0.0532744326496876,-0.000732395459068745
0.0708930106605674,0.0577057350392687,0.00327375049313053
0.102521512121307,0.0319456413183171,0.0113196506121714
0.0855127492710591,0.0293085032642133,0.0735784021279071
0.153417858446194,0.0418862879546737,0.0523157276985002
0.103630726680551,0.0401273143077141,-0.00404655631533828
0.056124100598693,-0.0111263796393328,0.0856931978820069
0.0626986804023582,0.0460388473458253,0.00571081247337091
0.155071591583797,0.00744958142276489,0.0758250878942219
0.0935678940285523,0.0682305331928119,0.0393035999514526
0.0990850039286821,-0.0056208551504178,0.0615130071314517
0.103301034800516,0.0494057324517557,0.072937509813229
0.031054888742054,0.0336476989873829,0.0205508518882687
0.128166242391268,0.037268635589643,-0.00716840835736162
-0.0282272097600174,0.0101905185929759,0.0721359823200092
0.108458533413,0.0540289434830105,-0.0274780028572072
0.182988599670509,0.0171245690307192,0.0929691055895437
0.0461363854308493,0.0342403518064915,0.038704341413088
0.064870974560205,0.0451994258482002,0.0445480000494042
0.0884348088078228,0.0104785278874824,-0.0337798070494108
0.0432283503008723,0.0363583301568478,0.00667964123341885
0.0953300970657613,0.0122276067641933,0.101643181203396
0.0624721451205107,0.0281531009065333,0.0719039122352846
0.115212177810075,0.00834623336211721,-0.000975324963776551
0.182101806873361,0.0276912274350194,0.0619582272551128
0.0102438554690231,0.0428573480580064,0.00498300135465958
0.0490738716954328,0.0036961811911159,0.0537580602933061
0.109912569734948,0.0572531921973272,0.0286731616841923
0.094908608169599,0.00730851503227059,0.0443773673118668
0.0759780111685595,0.0153379156716728,-0.00231358085936514
0.0516398640377729,0.0213460388031448,0.0719336716569335
0.0831165542407439,0.0104316368271824,0.0265769735918154
0.0831352062412168,-0.0254797121058528,0.0391638730743194
0.102036943899665,0.107375421928379,0.0379303717321487
0.0853544915385962,0.0515060776536811,-0.0311831639076807
0.0683435299611625,0.0240934862602264,0.0452262192588546
0.0012624736587237,0.00992348660006086,0.0204081891524278
0.101398255656311,0.0040807562789566,0.0100882300199262
0.0701071975465889,0.0102379679249985,-0.0133879310729322
0.0842188861355402,-3.36764588654802e-05,0.0549800660171107
0.0199110456890456,0.0138994949415272,0.0405314745113437
0.0391389035682985,0.0136023836389146,0.0139169786684547
0.111409711973144,0.0415780095550836,0.0351436604319576
0.0657590677162844,0.0330630532073076,0.000569075295865223
0.0482640041531938,0.00689342712295372,0.013329055722524
0.00975823554496436,-0.00028081629578906,0.0689879003728373
0.0189656560039947,0.0512544354498612,0.0243628945582625
0.0214385398519638,0.0690287129726033,0.0344056580360888
0.0619543318911581,0.00251176138684642,0.0910278811441149
0.130234351740651,0.0487259070046199,0.0653255832360322
0.0733373108330083,0.013491827695911,0.0131741057429364
0.0258771158173227,0.0330005859830493,0.0773972486604732
0.0690040131009799,0.0287357403828842,0.102574861401692
0.0864008240011914,0.0412764659641111,0.0398203967884696
0.0234685691653297,0.0256431585079543,0.0766843102917978
0.0134292515945442,0.0390569102554858,0.00789325324180031
0.12431151944993,0.0300169435261003,0.091248025510466
0.0957121051111527,-0.012631396403226,0.0331484504941004
0.0846584190379605,0.0766046664227283,0.0706914023524567
0.0418672584769332,0.0295151186957903,0.00283259474507271
0.0803571361881491,-0.000398399880692544,0.0212094736398318
0.131403872870365,-0.0114858035243081,0.0583990774841881
0.0484993715347935,0.041096580369427,0.00209373111870265
0.136595417586357,0.0216820499563786,0.0331834558015103
0.031836642196375,0.0112920964790925,0.0330721962412153
0.131615941578035,0.0150464607449097,-0.000200205322530428
0.100452933146296,0.0397281171660274,0.0514587460382035
0.0288729958062742,0.0573604752659701,0.0670431243029708
0.0676175821763685,0.0403477920427984,0.0480955382233361
0.0785339005349375,0.0152880977060458,0.0702250192033046
0.00874643369490088,0.0396629554565432,0.0302573475184382
0.0893666442103812,0.0115829535591806,0.0385967634027073
0.0945333888486946,-0.00761894488499849,-0.00129816317713426
0.181956304206054,0.0671116409487923,0.0649219149570387
0.114610615448123,0.0305096335079932,0.0568856371379112
0.109946629186647,0.0377904835527433,0.0381752695268031
0.166772138444005,0.0174168999096016,0.0816023076390242
0.0897124949815989,0.0558936832064415,-0.0108989974461665
0.101626074718585,0.0306544605347108,0.0603915304429192
0.0751295551239892,0.0489766154693244,0.0426370922252938
0.120510549911281,0.0160870792992899,0.0810618245298366
0.130733919263285,-0.00449761502628442,0.0506848853939546
0.0950435329154035,0.0285353578762783,0.0391918433490753
0.0245266024540078,0.0301756300644383,-0.0279575620676739
-0.039860425599092,0.0431668250340969,0.0282488083037577
0.0919272661085285,0.0126331816394662,0.0694132659650026
0.0185292584829567,0.0366829130900753,0.0391899934507085
0.105653905196727,0.0164679844868958,0.00594499484330002
0.121413426955981,0.0449624614447997,0.0438609224442982
0.0414683637290714,0.0203528499710635,0.014141819545353
0.0482995659079938,0.0283285912934473,0.0484606730391963
0.120265873238413,0.0482827562552499,0.025860250657701
0.130177240801546,0.0548361073886912,0.0627630159531033
0.144809134847822,0.00641581569783513,0.117602960030042
0.0621700783896453,0.0343707159623795,0.00519782139664453
0.0231984740136062,0.0146138200867985,0.0374648553663974
0.0876269323089249,0.00356236505714325,0.0423735512321647
0.00569056767229621,0.0535224851603019,0.0242051122665428
0.0563738572465081,0.0242989703812977,0.066195411578898
0.077845741845555,0.0338763522744297,0.0288949152852783
0.025909356588246,0.00982375238463651,0.0371153466465716
0.0639051087319934,0.0286630675876489,0.0489626686482259
0.0272374663688251,0.0382220773427523,0.0483829567381974
0.0197135632501613,0.00783469327917044,0.0408272175892404
0.0243023804586789,0.0704959364420523,0.00300328485674975
-0.0339116829690828,0.046531502545363,0.0646596211268547
0.0629676438184997,0.0185546591900851,0.0217068788633231
0.13498188249433,0.0343019950442042,-0.00779763621368125
0.0685315608402896,-0.0115451793889124,0.0486360141704274
-0.0418310918818342,0.0634646626864186,0.0622591356181662
0.0972515033232397,0.0442494878706505,0.0131930608273662
0.111542102621933,0.0476405165191621,0.00293478566867969
0.0451210428449563,0.0344185059380925,0.0441826432740982
0.0399486297871871,0.0306922224487733,0.100242934774632
0.0443901092958372,0.0114295239936377,0.0243360436301063
0.0697533810121326,0.0337504428118959,0.05931144424123
0.0651426043645431,0.0242353549712578,0.0329652438863202
0.0687982301362244,-0.0057007272330512,0.0813596138087554
0.0636304831192837,0.0349392793356365,0.0568155227455285
0.0634057189818474,0.0289488767810017,0.0813334349350433
0.0926871127729604,0.0130589100973658,0.0504382639968633
-0.000316791717934181,0.0576789716616316,0.0481356775199873
0.0805465393476652,0.0271427727432869,0.044415068291223
0.107616804474399,0.0318829516716622,0.0862830558110892
0.0769189773369922,0.00242639454742874,0.0529773082768709
0.0779840006183168,0.0272052394868525,0.0400098393811179
0.0814217659115193,0.0517942926745853,0.0477753460298675
0.0118608141593297,0.0351036075243764,0.0384343350623263
0.11273292597034,-0.008884575852402,0.0687416137442491
0.0578952060704501,0.023071758214988,0.0503317566822741
-0.0307997711180461,0.0126986404939118,0.0601738110686863
0.0586154753347614,0.00671688293490705,0.0598235269720712
0.0812084916308488,0.0244252501271706,0.0409114700569918
0.0331587539188714,0.00344023032265309,0.0741077661042006
0.0276644629729882,0.0567181847778752,0.0586879678764405
0.0644270569891781,0.0447766243865523,0.0824096986855356
0.0544199171817369,0.0134397948377558,0.02825747548289
-0.00101619292454044,0.0601636197144682,0.0530529342019782
-0.0533469323430488,0.0118360944677806,0.0344797800595623
0.0942357917740567,0.0381654656572778,0.0831402359470993
0.0231013844617881,0.0124439156499692,0.0430414529203977
0.236536665278523,0.0337358906926734,0.0389331939000637
0.0618527268340505,0.036589336499346,0.0702422617294076
0.0810227892400429,0.0193686398694864,0.0405786891190455
0.113810540583967,0.0527914627815242,-0.0143849800933088
-0.0374481475957662,0.0052419112801424,0.0288020870318184
0.0583124323618046,0.0371869748304077,0.107567227756697
-0.0299246422942238,0.0420984484800803,0.0455335173019064
0.0082609800216015,0.0389910019595235,0.0773500194122493
0.11231518588393,0.0287623963952836,0.0905280015173236
0.0676752590929123,0.04240532130598,0.0279875073512666
0.0901821382629769,0.0437894163019473,0.089021540332753
0.1083727330207,0.0462550450680415,0.0270331551818152
0.11335507509723,0.034849574128096,0.0266715353730532
0.00727094255024897,0.0391164011833496,0.0406040838477906
0.0621101005168484,0.0382403118331895,-0.0112369852342226
0.0443841610151091,0.0245551489370651,0.0662205624594187
0.0906510434199775,0.071814265744863,0.0274998912475853
0.0982128130473724,0.0264047075084983,0.0545032533718767
0.106303297605038,-0.00591056527488614,0.046478182625271
